task_id,task_index,prompt,kind,pos,pending,draft,accepted_batch,accepted_draft,bonus,next_model_id,tier,rule_chain,rule_conf,rule_support,ctx_tail_ids,ctx_tail_text,draft_ids,draft_text,model_draft_ids,model_draft_text,next_model_text,mismatch_at,why,rule_strikes,draft_mistakes,passes_saved_est,pattern_s,decode_s,verify_s
HumanEval/15,16,,spec_eval,111,1,1,1,0,607,607,strong_ctx4,strong_ctx4,1.000,1,488 220 16 4390 750 914 23735 1445 25 526 8 1464, + 1))\n\ndef string_sequence(n: int) ->,526, int,607, str, str,0,draft_token_mismatch,5,0,0,0.00010230000043520704,0.029796900002111215,0.00010980000661220402
HumanEval/15,16,,spec_eval,115,1,1,1,0,3411,3411,strong_ctx6,strong_ctx6,1.000,1,750 914 23735 1445 25 526 8 1464 607 510 262 4210,"def string_sequence(n: int) -> str:\n    """"""",7379, Find,3411, Return, Return,0,draft_token_mismatch,6,0,0,8.789999992586672e-05,0.030546400004823226,0.0001221999991685152
HumanEval/16,17,,spec_eval,3,1,1,1,0,14171,14171,syntax_return_len_self,syntax_return_len_self,1.000,999,262 3190 2 18608 279 729 2487 1172 624 262 470 2422,"    """"""\n# Complete the function body only.\n    return len",1193,(self,14171,(set,(set,0,draft_token_mismatch,1,0,0,0.00010560000373516232,0.031870899998466484,0.00013440000475384295
HumanEval/16,17,,spec_eval,21,1,1,1,0,16246,16246,strong_ctx6,strong_ctx6,1.000,1,16031 7800 79060 3609 25 607 8 1464 526 510 262 4210,"_distinct_characters(string: str) -> int:\n    """"""",3411, Return,16246, Given, Given,0,draft_token_mismatch,2,0,0,9.169999975711107e-05,0.031036499996844213,0.00011220000305911526
HumanEval/16,17,,spec_eval,81,1,1,1,0,14171,14171,syntax_return_len_self,syntax_return_len_self,1.000,999,262 3190 2 18608 279 729 2487 1172 624 262 470 2422,"    """"""\n# Complete the function body only.\n    return len",1193,(self,14171,(set,(set,0,draft_token_mismatch,3,0,0,9.900000441120937e-05,0.02931160000298405,0.00012060000153724104
HumanEval/16,17,,spec_eval,99,1,1,1,0,16246,16246,strong_ctx6,strong_ctx6,1.000,1,16031 7800 79060 3609 25 607 8 1464 526 510 262 4210,"_distinct_characters(string: str) -> int:\n    """"""",3411, Return,16246, Given, Given,0,draft_token_mismatch,4,0,0,7.46000005165115e-05,0.029341900000872556,0.00013390000094659626
HumanEval/17,18,,spec_eval,0,0,2,1,1,1102,1102,det_ctx8,det_ctx8|det_ctx8,1.000|1.000,3|3,220 19 921 262 3190 2 18608 279 729 2487 1172 624," 4]\n    """"""\n# Complete the function body only.\n",262 470,    return,262 1102,    result, result,1,draft_token_mismatch,1,0,1,0.0001486000037402846,0.02945729999919422,0.0002461000040057115
HumanEval/17,18,,spec_eval,14,1,3,2,1,8388,8388,syntax_for_in,syntax_for_in|syntax_for_range|syntax_range_paren,0.990|0.970|1.000,999|999|999,284 4167 262 8388 284 4627 3904 5289 741 262 369 5185, = []\n    notes = music_string.split()\n    for note,304 2088 7, in range(,304 8388 6901, in notes(len, notes,1,draft_token_mismatch,2,0,1,0.0001412999990861863,0.04372270000021672,0.0001866000020527281
HumanEval/17,18,,spec_eval,59,1,1,1,0,1102,1102,strong_ctx4,strong_ctx4,1.000,1,621 6256 91 3646 310 1102 2057 7 16 340 262 470, == '.|':\n            result.append(1)\n    return,7868, binary,1102, result, result,0,draft_token_mismatch,3,0,0,9.700000373413786e-05,0.029097600003296975,0.00012089999654563144
HumanEval/17,18,,spec_eval,91,1,12,4,3,1887,1887,det_ctx5,det_ctx5|det_ctx7|syntax_indent|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|0.980|1.000|1.000|1.000|1.000|1.000|1.000|1.000|1.000|1.000,8|8|999|8|8|8|8|8|8|8|8|8,3904 340 262 1173 4456 3623 333 1304 606 563 621 12112,_string)\n    print(result)\n\n\nif __name__ == '__,3817 16179 262 1159 653 67880 198 262 653 67880 5958 2593,main__':\n    import doctest\n    doctest.testmod,3817 16179 262 1887 653 67880 271 262 653 67880 5958 2593,main__':\n    main doctest\n\n    doctest.testmod, main,3,draft_token_mismatch,4,0,3,0.0002719000040087849,0.041359999995620456,0.0005643999975291081
HumanEval/18,19,,spec_eval,0,0,2,1,1,1760,1760,det_ctx8,det_ctx8|det_ctx8,1.000|1.000,3|3,220 18 198 262 3190 2 18608 279 729 2487 1172 624," 3\n    """"""\n# Complete the function body only.\n",262 470,    return,262 1760,    count, count,1,draft_token_mismatch,1,0,1,0.0001692000005277805,0.030580899998312816,0.0001416000013705343
HumanEval/18,19,,spec_eval,39,1,12,2,1,16,16,syntax_pluseq_space,syntax_pluseq_space|syntax_pluseq_space|syntax_pluseq_space|syntax_pluseq_space|syntax_pluseq_space|syntax_pluseq_space|syntax_pluseq_space|syntax_pluseq_space|syntax_pluseq_space|syntax_pluseq_space|syntax_pluseq_space|syntax_pluseq_space,1.000|1.000|1.000|1.000|1.000|1.000|1.000|1.000|1.000|1.000|1.000|1.000,999|999|999|999|999|999|999|999|999|999|999|999,1191 340 286 421 1133 961 481 16 510 310 1760 1421, start)\n        if pos != -1:\n            count +=,220 220 220 220 220 220 220 220 220 220 220 220,            ,220 16 16 16 16 16 16 16 16 16 16 16, 11111111111,1,1,draft_token_mismatch,2,0,1,0.00019910000264644623,0.0415348999958951,0.0005452000041259453
HumanEval/18,19,,spec_eval,50,1,1,1,0,286,286,syntax_same_indent_simple_assign,syntax_same_indent_simple_assign,0.880,999,1421 220 16 198 310 1191 284 1133 488 220 16 198, += 1\n            start = pos + 1\n,310,           ,286,       ,       ,0,draft_token_mismatch,3,0,0,9.280000085709617e-05,0.030432899999141227,0.00011790000280598179
HumanEval/18,19,,spec_eval,55,1,2,2,1,262,262,syntax_statement_end,syntax_statement_end|syntax_dedent_after_terminal,1.000|0.940,999|999,1191 284 1133 488 220 16 198 286 770 510 310 1438, start = pos + 1\n        else:\n            break,198 286,\n       ,198 262,\n   ,   ,1,draft_token_mismatch,4,0,1,0.0001401999979862012,0.037663199997041374,0.0001688999982434325
HumanEval/18,19,,spec_eval,70,1,10,9,8,741,741,det_ctx8,det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000|1.000|1.000|1.000|1.000|1.000|1.000,8|8|8|8|8|8|8|8|8|8,1760 271 333 1304 606 563 621 12112 3817 16179 262 1159, count\n\nif __name__ == '__main__':\n    import,653 67880 198 262 653 67880 5958 2593 368 151643, doctest\n    doctest.testmod(),653 67880 198 262 653 67880 5958 2593 741 151643, doctest\n    doctest.testmod()\n,()\n,8,draft_token_mismatch,5,0,8,0.00026389999402454123,0.04384439999557799,0.0009428000048501417
HumanEval/19,20,,spec_eval,0,0,2,1,1,5109,5109,det_ctx8,det_ctx8|det_ctx8,1.000|1.000,3|3,2326 4236 1248 262 3190 2 18608 279 729 2487 1172 624," three five'\n    """"""\n# Complete the function body only.\n",262 470,    return,262 5109,    numbers, numbers,1,draft_token_mismatch,1,0,1,0.00017530000332044438,0.029864899996027816,0.00013019999460084364
HumanEval/19,20,,spec_eval,29,1,1,1,0,5571,5571,strong_ctx8,strong_ctx8,1.000,1,750 3378 32964 47207 25 607 8 1464 607 510 262 4210,"def sort_numbers(numbers: str) -> str:\n    """"""",7379, Find,5571, Input, Input,0,draft_token_mismatch,2,0,0,8.189999789465219e-05,0.029655299993464723,0.0001418999963789247
HumanEval/19,20,,spec_eval,116,1,4,4,3,5109,5109,strong_ctx8,strong_ctx8|det_ctx8|det_ctx8|det_ctx8,1.000|1.000|1.000|1.000,1|3|3|3,364 603 2326 4236 1248 262 3190 2 18608 279 729 2487," 'one three five'\n    """"""\n# Complete the function body",1172 624 262 470, only.\n    return,1172 624 262 5109, only.\n    numbers, numbers,3,draft_token_mismatch,3,0,3,0.00014350000128615648,0.044996299999183975,0.00024130000383593142
